,B cells,CD4+ T cells,CD8+ T cells,Dendritic cells,Endothelial,Epithelial,Fibroblasts,Macrophages,NK cells,Plasma cells,Unassigned,n_cells,spot_x,spot_y
spot_3687,0.0,0.0,0.2,0.05,0.0,0.0,0.2,0.45,0.0,0.0,0.1,20,,
spot_3688,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.6666666666666666,9,,
spot_3689,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.0,0.2857142857142857,0.5238095238095238,0.0,0.0,0.0,21,,
spot_3690,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.2,0.6,0.0,0.0,0.06666666666666667,15,,
spot_3691,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,13,,
spot_3692,0.0,0.0,0.125,0.0,0.0,0.1875,0.0625,0.3125,0.0,0.0,0.3125,16,,
spot_3693,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.0,0.0,0.5454545454545454,11,,
spot_3694,0.0,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,28,,
spot_3695,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.047619047619047616,0.3333333333333333,0.38095238095238093,0.0,0.0,0.14285714285714285,21,,
spot_3696,0.0,0.0625,0.0625,0.0,0.0,0.125,0.1875,0.4375,0.0,0.0,0.125,16,,
spot_3697,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,7,,
spot_3698,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,9,,
spot_3699,0.0,0.0625,0.125,0.0,0.0,0.1875,0.375,0.1875,0.0,0.0,0.0625,16,,
spot_3700,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.4782608695652174,0.30434782608695654,0.0,0.0,0.043478260869565216,23,,
spot_3701,0.0,0.0625,0.125,0.0,0.0,0.1875,0.3125,0.1875,0.0,0.0,0.125,16,,
spot_3702,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.0,0.0,0.0,0.0,11,,
spot_3703,0.0,0.0,0.05,0.0,0.05,0.0,0.75,0.15,0.0,0.0,0.0,20,,
spot_3704,0.0,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.0,0.0,0.0,13,,
spot_3705,0.0,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.7894736842105263,0.05263157894736842,0.0,0.0,0.0,19,,
spot_3706,0.0,0.0,0.15384615384615385,0.0,0.0,0.23076923076923078,0.5384615384615384,0.07692307692307693,0.0,0.0,0.0,13,,
spot_3707,0.0,0.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.6470588235294118,0.11764705882352941,0.0,0.0,0.0,17,,
spot_3708,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.0,0.0,0.0,11,,
