,CD4+ T cells,CD8+ T cells,Macrophages,B cells,Endothelial,Epithelial,Fibroblasts,assigned_type,confidence,doublet_flag
mbigdfaa-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2383610014666793,True
mbigdgno-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1987340008331199,True
mbilofmp-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.273629145805714,False
mbimljle-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2493742824286856,True
mbimnhpa-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.3330140207823684,False
mbiolhip-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1292819412414719,True
mbjablam-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1912053922725514,True
mbjcnnjb-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2180057128646472,True
mbjeppcd-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2094803760353347,False
mbjhhaee-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.5740545193075139,False
mbjicjnd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2664031132103938,True
mbjkibaf-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1863215077127325,True
mbjklfkb-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2254805422964021,False
mbjlhjhi-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2206259123109236,False
mbjliibi-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1815226312335837,True
mbjmffmd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1803489706146193,True
mbjodnbm-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2016429272917978,True
mbjoeden-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1959952118556518,True
mbjphnea-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2167677673374341,False
mbkahadn-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1850388228531724,True
mbkdbomg-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.588147122099447,True
mbkdieke-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1712699501024623,False
mbkeecee-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1697529841554168,False
mbkhcggm-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mbkhjode-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1402697546865477,True
mbkhlbfb-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mbkiaijk-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6909298772845058,True
mbmcdcnb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1959952118556518,True
mbmfcgpd-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mbmfnocf-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1801206526978245,True
mbmgdeip-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.5207351190899513,False
mbmhhnod-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1694469752236313,True
mbmmeloe-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2569406345466783,True
mbplmhmo-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1523637580487798,True
mbpmhhmd-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2027623754585134,False
mbpnealk-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2754793757957759,True
mbpobomm-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.197151076062248,True
mbppjpen-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.227897707256011,True
mcaabbof-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2303418275908791,True
mcacjacc-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.5502969294735731,False
mcadflcc-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1453063284522642,True
mcaednhp-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2324272613805587,True
mcaiejhp-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3325579670405713,True
mcaiokbd-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.3195135117372775,True
mcajdbdl-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5115655535764968,False
mcalhmho-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1821268057439077,True
mcamfjnd-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2686579446470275,True
mcamifgj-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.5598492861398421,False
mcanpdpa-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.5922156501923963,False
mcappdol-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1805081166613026,True
mcbajccm-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.4333448355907824,True
mcbaljdb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2343551408091867,True
mcblafmn-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.5196250919077562,True
mccifelc-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.4929270600465492,True
mccjdokm-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2749350085344501,False
mccmpcep-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.4866750380026988,True
mccpkami-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2642653453247788,True
mcdponnl-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2703653941939752,False
mceahpme-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3497542492619075,False
mcebcidl-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcedmdom-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2627190018107148,False
mcegcihl-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1726563314170546,False
mceghilh-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2285098913968952,True
mcekiabk-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2403432559900729,False
mcekiehk-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcekocom-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.234024682329557,False
mcendikc-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcenhjkd-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcenjemd-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.3126663650960209,False
mcenmjdl-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.267770573217963,False
mcfacdla-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcfbbcmg-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.4401845534188238,True
mcfbdofl-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2075574907559023,False
mcfbpdlk-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.215573427169543,True
mcfbpdmm-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2501062344747935,False
mcfcjmai-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcfdahan-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2061209672619414,False
mcfebmdb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.231232892887644,False
mcffdmni-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcfgciog-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2338793850325904,False
mcfgiakn-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcfhllld-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcfjjcma-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2553738591529159,True
mcfkahhn-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcfmcpec-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1722218053004976,False
mcfnpika-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2618575214049428,False
mcfocgjh-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1986404096316509,False
mcgahclg-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.332237380062711,False
mcgcdfmi-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1930790255855381,False
mcgebjkm-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1841623742433032,False
mcgggjdp-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcgghieh-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2245651656662292,False
mcgidjaa-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2042048435510131,True
mcgkboeb-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcgnlnmm-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2001833751517134,False
mcgpabai-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.199345489760373,False
mchaallm-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2055193610551496,False
mchcklng-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2037822177265214,False
mchdcnfp-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3099903329948444,True
mchdgcmn-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1864993111503156,False
mchelebl-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mchfbemb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6040286778558777,False
mchfmglj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3190453631783035,False
mchjhgkf-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mchjocni-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mchliplf-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2011440958225583,False
mchmdfik-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2683781532673471,False
mchmjhlo-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mchpibng-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3437582555378755,True
mcibbcga-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1626736613026387,False
mcibnbkb-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1886772161435559,False
mcidbfgm-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcidiplc-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.170371273847072,False
mciebaic-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1706350748097175,False
mcielobe-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcifcklp-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcifgcln-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1204786325958393,True
mciicgke-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mciikggi-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2481682848984669,False
mcijcjoe-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcikpkfj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.4334305791862127,True
mcimdhnf-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2487846164658294,False
mcinfbki-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1614104810816704,True
mcioagme-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.544586211149428,False
mcipmnkd-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1858429498268735,False
mcjanjcf-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2007962364167103,True
mcjfceid-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1886957540756437,True
mcjjkgnp-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1914114773779334,False
mcjkmafn-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.6245822636304255,False
mcjmehal-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3310609482392222,True
mcjmkkdb-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcjmnejb-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcjoglie-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.1273298405932512,True
mcjpdboj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5389602181022191,True
mckbmbmo-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mckcfhje-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mckegejh-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1787956552317842,True
mckfdilf-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mckfhdho-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mckgefam-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1625457793501746,True
mckhdjnm-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3676750808332051,True
mckidbfb-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1622561645956251,False
mckjioil-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2254304623275595,True
mckjjljh-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1967043016992239,True
mckjkagj-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1606270462416809,True
mckjnjjc-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2386308582387924,True
mckjnpof-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2107910075979795,True
mckjogdb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1824092356816,False
mckkehdm-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1780306606890123,True
mckokglg-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1983364396228378,True
mclbednn-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2135111677109741,False
mclbpgcj-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1649883707602659,True
mclcbmkp-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.3254172442427971,False
mcldnmog-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1852456608046834,True
mclfggci-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1910045557943447,True
mclgkbko-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.306687600495228,False
mcljofnk-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3461161195354175,False
mclkcdla-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.230627756184586,True
mclkopcj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2120009701010671,False
mclldnim-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3064697403587581,True
mcllfcka-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2263375539851625,False
mclmcpgj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1952410043811427,True
mclmicmi-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.5831163131177521,False
mclmjeoo-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1909196178700786,True
mclnjahe-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1863599225851475,False
mclpeghp-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcmaimfm-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1768291915848383,False
mcmdlpie-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcmeipjc-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcmiigno-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.3511483282357663,False
mcmjokaj-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2240114546720551,True
mcmlmlob-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.222625997191513,False
mcmmkkbd-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcmpmcjb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6299007403584163,True
mcnbibod-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcndabhf-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1881741644877985,True
mcnebnlh-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1934114968047621,True
mcnfgmca-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1948687910004414,True
mcnfingp-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcnimoga-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2009314490587044,True
mcninnhk-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcnjkbie-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3564052661925148,False
mcnljfmb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.224187902303289,False
mcnmgdmi-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcnnmghg-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2448137161476098,True
mcnnnmdj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1971075576417523,True
mcobcejk-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.6219725758190474,False
mcodcjni-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcofggnj-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2368026355854674,True
mcofpocb-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2703495485576343,True
mcogmmda-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1598330719044987,True
mcohmgbo-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.179746669414245,True
mcohpmoa-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1410827001146518,True
mcojcjgo-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.212181571329775,True
mcojjjap-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcokooeg-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2399159011720454,False
mcolnoce-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcompaek-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcongplh-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2130567019239502,False
mcooekbb-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcoogpgp-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcopbokp-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1971224838285968,False
mcpaafic-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcpapdcm-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcpbgcpe-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2351218346534358,False
mcpbkchl-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2109525690794556,False
mcpeahke-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.1771283525352812,True
mcpfiibc-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcpgjalg-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.2004891098476824,True
mcphlggl-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2162535887730093,False
mcpibilf-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.3801225282463399,True
mcpiejdn-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.1718312069788374,False
mcpijbhp-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcpiklkn-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mcpleogj-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3052938302222873,False
mcpngjkg-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2288678015289449,False
mcpolcig-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2223620567688461,False
mdaacdab-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,CD4+ T cells,0.1975679938253739,False
mdadelki-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdadieaf-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdafdkih-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdafhnih-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdajdamm-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2170475271879142,False
mdajoibj-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdakoekd-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdamhdil-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdamjghj-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.1896075977266426,False
mdanlfgl-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdaoacoa-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdaoecci-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdapcbfb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2209211085963568,False
mdappgbg-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdbaggid-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2173306565639959,False
mdbbbmii-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.294557140027836,False
mdbbncac-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdbcjomb-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdbdkjjl-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5801205255613615,False
mdbfhfkd-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3427188887289434,False
mdbfnomh-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2012178881737026,True
mdbgjghn-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5762411738493207,True
mdbiejpk-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2212678836001615,False
mdbilkob-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Macrophages,0.2174733469540963,False
mdbnghnm-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.1870535970205667,True
mdboodeb-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.551549096989933,True
mdbplocj-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.2578702885176867,False
mdbpmhhl-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2326370603237329,False
mdcanhma-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdcbobhh-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CD8+ T cells,0.2121687062803783,False
mdccceln-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2596394558875086,False
mdcdmfao-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdchaahc-1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Fibroblasts,0.6981196338773488,False
mdchchna-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.3185963073572974,False
mdcjapnd-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdcjhidl-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdclakig-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unassigned,0.0,False
mdcmkkcg-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5689751755389135,True
mdcnabjc-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.2222183274254902,False
mdcoodln-1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Endothelial,0.5908863653516043,False
